headline,snippet,web_url,lead_paragraph
"{u'main': u'POWER RECORD IN CANADA; 1943 Installations Lift Total to 10,034,275 Horsepower'}",Min T A Crerar repts on hydroelectric power '43 development...,https://query.nytimes.com/gst/abstract.html?res=9D04E5DD1030E53BBC4953DFB766838F659EDE,
{u'main': u'CANADA TO RUN STEAMERS.; Government-Owned Ships Will Ply Between Coasts via Canal.'},Govt.-owned ships to be placed in trade between coasts via Panama Canal...,https://query.nytimes.com/gst/abstract.html?res=9E06E7DD1230E733A05754C2A9679D946796D6CF,
"{u'main': u'CONCESSION FROM CANADA.; Privileges Granted American Fishermen on the Pacific Coast.', u'kicker': u'1'}",,https://query.nytimes.com/gst/abstract.html?res=9500EED81330E333A25755C1A9679D94669ED7CF,
"{u'main': u'Canada Goose Recovering After Cigarettes Spark Fire in Nest', u'print_headline': u'Canada Goose Recovering After Cigarettes Spark Fire in Nest'}",A mother goose is recovering from serious burns after cigarette butts started a fire in her nest....,https://www.nytimes.com/aponline/2015/05/07/us/ap-us-goose-rehab-fire.html,A mother goose is recovering from serious burns after cigarette butts started a fire in her nest.
"{u'main': u'U. S. REVIVES PLAN FOR MONTANA DAM; New Effort Will Be Started to Get Pact With Canada for $263,300,000 Project'}","WASHINGTON, May 1 -- The Administration has. decided to move ahead on Libby Dam in northwestern Montana....",https://query.nytimes.com/gst/abstract.html?res=9A0CE2D71738E23BBC4A53DFB366838F649EDE,"WASHINGTON, May 1 -- The Administration has. decided to move ahead on Libby Dam in northwestern Montana."
"{u'main': u'KODAK FACTORY FOR CANADA; Eastmans Buy Land in Toronto, Perhaps to Avoid Sherman Law.'}","Buys land in Canada, may establish factory to avoid Sherman law...",https://query.nytimes.com/gst/abstract.html?res=9B06E4DF1E39E633A2575AC0A9679C946596D6CF,
"{u'main': u'Great Bridge In Canada.', u'kicker': u'1'}",,https://query.nytimes.com/gst/abstract.html?res=9404E1D9143EE733A25754C1A9609C946697D6CF,
{u'main': u'BASS AND MUSKALLONGE; ANGLING AT CAPE VINCENT AND IN CANADA. THE THINGS THAT WERE TOLD OF THE BIG FISH IN STURGEON LAKE AND OF HOW THEY ARE CAUGHT.'},"CAPE VINCENT, Sept. 2.--Two weeks ago the fishermen here and for 20 miles around were discouraged at the poor outlook. For nearly three months the black bass were biting at a curious rate, and catches of 30, 40, or more per day were not uncommon....",https://query.nytimes.com/gst/abstract.html?res=9406E0DD1530E633A25755C0A96F9C94669FD7CF,"CAPE VINCENT, Sept. 2.--Two weeks ago the fishermen here and for 20 miles around were discouraged at the poor outlook. For nearly three months the black bass were biting at a curious rate, and catches of 30, 40, or more per day were not uncommon."
"{u'main': u'Canada to Patrol Arctic Ocean to Press Claim of Sovereignty', u'print_headline': u'Canada to Patrol Arctic Ocean To Press Claim Of Sovereignty'}",Prime Minister Stephen Harper backed away on Monday from an election pledge for navy icebreakers that would ply the waters of the Northwest Passage all year....,https://www.nytimes.com/2007/07/10/world/americas/10canada.html,Prime Minister Stephen Harper backed away on Monday from an election pledge for navy icebreakers that would ply the waters of the Northwest Passage all year.
"{u'main': u'Troubles of a Bank in Canada.', u'kicker': u'2'}","Another Upper Canada Bank is in hot water. At the annual meeting of the Gore Bank the directors were constrained to admit that 27 1/2 per cent. of the capital stock had been lost; and, as the President declared at the last meeting that there was d...",https://query.nytimes.com/gst/abstract.html?res=9E0CE3DD1330EE34BC4852DFBE668383679FDE,"Another Upper Canada Bank is in hot water. At the annual meeting of the Gore Bank the directors were constrained to admit that 27 1/2 per cent. of the capital stock had been lost; and, as the President declared at the last meeting that there was dollar for dollar of assets and stock, it is only charitable to suppose that this great loss has occurred within twelve months."
{u'main': u'Canada'},"LEAD: To the Editor: If the weather permits, those planning a journey to gain an impression of the unusual flora and landscape of the near Arctic should also plan to engage transport on a power canoe to the shores of James Bay. This can be done du...",https://www.nytimes.com/1989/08/13/travel/l-canada-303389.html,"LEAD: To the Editor: If the weather permits, those planning a journey to gain an impression of the unusual flora and landscape of the near Arctic should also plan to engage transport on a power canoe to the shores of James Bay. This can be done during a four-hour visit to Moosenee, the last stop on the Ontario Northland Railroad (''Riding the Polar Bear Express,'' Travel,"
"{u'main': u'Big Smelting Project to Harness Power of Yukon River in Canada; Frobisher, Ltd., Applies for License to Reverse Flow Through Mountains to Sea -- $700 Million May Be Spent'}","VICTORIA, B. C., July 27 (Canadian Press) -- Frobisher, Ltd., yesterday took the first step toward converting a northern wasteland into a power supply for a multi-million-dollar Canadian metallurgical industry....",https://query.nytimes.com/gst/abstract.html?res=9E01E2D71438E23BBC4051DFB166838F649EDE,"VICTORIA, B. C., July 27 (Canadian Press) -- Frobisher, Ltd., yesterday took the first step toward converting a northern wasteland into a power supply for a multi-million-dollar Canadian metallurgical industry."
"{u'main': u'Canada to Sell Reactor Unit of Energy Firm', u'kicker': u'DealBook'}",The Canadian government said on Thursday that it would sell the nuclear power reactor unit of Atomic Energy of Canada....,https://dealbook.nytimes.com/2009/12/18/canada-to-sell-reactor-unit-of-energy-firm/,"The Canadian government said on Thursday that it would sell the nuclear power reactor unit of Atomic Energy of Canada, The New York Times's Ian Austen reports."
"{u'main': u'ARMY ASKS SPEED ON MONTANA DAM; Need of Kootenai River Project in Present Crisis Is Urgent, Canada-U.S. Board Hears'}","SPOKANE, Wash., March 12-- Because ""recent events"" have accelerated demands for increasing production, the International Joint Commission was urged today to approve immediate construction of Libby Dam on the Kootenai River nead Libby, Mont....",https://query.nytimes.com/gst/abstract.html?res=9E0DE5D91138E532A25750C1A9659C946092D6CF,"SPOKANE, Wash., March 12-- Because ""recent events"" have accelerated demands for increasing production, the International Joint Commission was urged today to approve immediate construction of Libby Dam on the Kootenai River nead Libby, Mont."
"{u'main': u'In Early Canada; THE LAKE Of GOLD. By John Buchan. Illustrated by S. Lev- enson, 189 pp. Boston: Hough- ton Mifflin Company. $2.'}","It is fitting that one of the last books written by Johu Buchan, who never forgot his own boyish love for high adventure and the romantic past, should be a book for boys dealing with the deeds of those brave men who made and lived the early histor...",https://query.nytimes.com/gst/abstract.html?res=9A02E2DB133BEF3ABC4A53DFB767838A659EDE,"It is fitting that one of the last books written by Johu Buchan, who never forgot his own boyish love for high adventure and the romantic past, should be a book for boys dealing with the deeds of those brave men who made and lived the early history of Canada."
"{u'main': u'$34,000,000 CONCERN TO INVEST ABROAD; Iberian Electric, Ltd., Formed in Canada--Subsidiary of General Electric Participates. BUYS INTO 3 COMPANIES Company Gets Interest in Concerns in Spain and Portugal, Where it Will Centre Activities. New Plant in Spain. Wide Operations for Group.'}","The European Electric Corporation, Ltd., through its engineering and management affiliate, ItaloBelge, and the United Electric Securities Company, a subsidiary of the General Electric Company, has been instrumental in the formation of Iberian Elec...",https://query.nytimes.com/gst/abstract.html?res=9F0DE1DA153AE532A25753C1A9619C946194D6CF,"The European Electric Corporation, Ltd., through its engineering and management affiliate, ItaloBelge, and the United Electric Securities Company, a subsidiary of the General Electric Company, has been instrumental in the formation of Iberian Electric, Ltd., in Canada with a capital of $34,000,000."
"{u'main': u'BRITISH TANKER HITS ICEBERG OFF CANADA; Steamer Vimeira, Badly Damaged by Crash on July 20, Is Towed Into Halifax.'}",towed to Halifax...,https://query.nytimes.com/gst/abstract.html?res=9404E7DC1E30E33ABC4151DFB1668382639EDE,
"{u'main': u""LEHMAN IN CANADA SCANS POWER PLANS; Makes Own Survey of New York's Situation in St. Lawrence Waterway Project. CRUISES TO MASSENA POINT State Experts on Yacht Outline Power Authority's Proposal for Huge Development.""}","MONTREAL, Aug. 14 -- Lieut. Gov. Herbert H. Lehman devoted this day to obtaining information about the proposed water power development of the international rapids on the St. Lawrence River, in anticipation of an inspection of the Canadian develop...",https://query.nytimes.com/gst/abstract.html?res=9F05E2DE1F3EE633A25756C1A96E9C946394D6CF,"MONTREAL, Aug. 14 -- Lieut. Gov. Herbert H. Lehman devoted this day to obtaining information about the proposed water power development of the international rapids on the St. Lawrence River, in anticipation of an inspection of the Canadian development at Beauharnois tomorrow."
"{u'main': u""LEHMAN IN CANADA SCANS POWER PLANS; Makes Own Survey of New York's Situation in St. Lawrence Waterway Project. CRUISES TO MASSENA POINT State Experts on Yacht Outline Power Authority's Proposal for Huge Development.""}","MONTREAL, Aug. 14 -- Lieut. Gov. Herbert H. Lehman devoted this day to obtaining information about the proposed water power development of the international rapids on the St. Lawrence River, in anticipation of an inspection of the Canadian develop...",https://query.nytimes.com/gst/abstract.html?res=9F05E2DE1F3EE633A25756C1A96E9C946394D6CF,"MONTREAL, Aug. 14 -- Lieut. Gov. Herbert H. Lehman devoted this day to obtaining information about the proposed water power development of the international rapids on the St. Lawrence River, in anticipation of an inspection of the Canadian development at Beauharnois tomorrow."
{u'main': u'CANADA IS LASHED BY BERMUDA GALE; Two Ships Wrecked Near Maine -- Loss of Family of Four Nova Scotians on One Is Feared. ROOFS TORN OFF IN QUEBEC Statue Is Dashed to Places From Top of Church and Hundreds of Boats Smashed or Beached.'},"HALIFAX, N.S., Oct. 26 (AP). -- Sweeping up from the Bermudas, the hurricane which sent H.M.S. Valerian to the bottom spent its force on Canada's seaboard, adding to its toll the Parrsboro schooner Nelson Y. McFarland and the three-masted schooner...",https://query.nytimes.com/gst/abstract.html?res=9A03E3DE163DEE3ABC4F51DFB667838D639EDE,"HALIFAX, N.S., Oct. 26 (AP). -- Sweeping up from the Bermudas, the hurricane which sent H.M.S. Valerian to the bottom spent its force on Canada's seaboard, adding to its toll the Parrsboro schooner Nelson Y. McFarland and the three-masted schooner Favonian."
"{u'seo': u'Reactor Unit of Atomic Energy of Canada Is Up for Sale', u'main': u'Canada to Sell Reactor Unit of Energy Firm', u'print_headline': u'Canada Puts Cash Drain In Energy Up for Sale'}",The unit of Atomic Energy of Canada has been a longstanding financial drain on the government....,https://www.nytimes.com/2009/12/18/business/global/18power.html,The unit of Atomic Energy of Canada has been a longstanding financial drain on the government.
"{u'main': u'CANADA TO START NEW NIAGARA PLANT; Hydroelectric Project Likely to Cost $150,000,000 -- U.S. Sanction Necessary'}","TORONTO, Nov. 5 (AP) -- A plan of the Ontario Hydroelectric Power Commission that may cost $150,000,000 -- to develop enough additional power from Niagara Falls to assure a permanent solution for southern Ontario's power shortage -- will start imm...",https://query.nytimes.com/gst/abstract.html?res=950CE2D8133EE03BBC4E53DFB7678383659EDE,"TORONTO, Nov. 5 (AP) -- A plan of the Ontario Hydroelectric Power Commission that may cost $150,000,000 -- to develop enough additional power from Niagara Falls to assure a permanent solution for southern Ontario's power shortage -- will start immediately, Robert Saunders, chairman of the commission, said today."
"{u'main': u'FOES RISE TO ATTACK CANADA WATERWAY; Both Wagner and Copeland Hit New St. Lawrence Plan', u'kicker': u'1'}","A new American proposal for developing the St. Lawrence waterway met opposition today from many of the Senators who blocked the $500,000,000 project four years ago....",https://query.nytimes.com/gst/abstract.html?res=9804E1DA1431E03ABC4A53DFB0668383629EDE,"A new American proposal for developing the St. Lawrence waterway met opposition today from many of the Senators who blocked the $500,000,000 project four years ago."
